日期,N SAV,接电话人,时间,N° client,店名/公司名,cp,tel/wechat/来访,问题,处理人1,version,日期-机型,解决记录,处理时间,处理人2,结果,如果未能马上解决，补偿方法,处理时间,状态
14/05/2019,1901532,潘,14:27,CR7518077,SAKURA MAKI,75003,"WX
0627251678","1.打印机卡住的情况越来越频繁了
2.打印机卡住后重启，前台已经没有这张单了，进入后台想把这张单再打一遍，后台有这张单的编号而且有金额，但无法打印",思,0501,lux,1.已询问版本号，打印所有单都卡，出现error，重新连接也没用。,14：51,扬,已打印出单子，可以正常使用，已经打avoir，14/05/2019 17号单子,,,1
14/05/2019,1901533,潘,14:46,CR6717002,aux plaisir d'asie,67200,"0611130792
0781638980","无法连接服务器
15:22转崔
17:02转崔",冬,,,"177233622
66vt3e
arcresto上面 ping不到192.168.0.101服务器",15:08,cui,根据客人描述，风扇生锈不转，硬盘灯常亮。推测CPU过热保护无法进入系统，直接进入BIOS。已建议客人自行清理风扇。硬盘有响声，推测接触不良或硬盘有损坏。已建议客人最好不要再使用并考虑更换电脑。,,,1
14/05/2019,1901534,潘,15:56,CR7818044,"hoki sushi/
new longue",78110,0652338493,"要1641.60的发票
cosmodragon@hotmail.fr",冬,,,已发,16:01,,,,,1
14/05/2019,1901535,潘,16:02,,nouvel orient,93300,0666881525,"加入客人的地址后无法打印单子
等客人发照片",萌,,,,,,,,,1
14/05/2019,1901536,潘,16:20,CR9317007,RESTAURANT MARECHAL,93300,来访,电脑进不去arcresto,思,,,电脑进不去arcresto，已填售后单,16:20,cui,连接疑似被客人修改过，恢复默认连接信息,,,1
15/05/2019,1901537,思,10:04,CR7818033,Sushitaro,78300,wx,有一单价格是负的，问怎么办，有视频,萌,,,,,,,,,1
15/05/2019,1901538,思,10:08,CR6419001,Sas planète buffet,64140,wx,买了我们的机器需要我们公司的电话，了解机器信息,思,,,问客人要店名和邮编，已回复,10:13,,,,,1
15/05/2019,1901539,潘,10:36,CM9418001,LE BOULIER SARL BZ,94460,WX,可以打ticket，但钱箱开不开,池,,,"1.已问客人在什么支付方式下无法弹开钱箱，检查后台钱箱设置。设置没问题
2.从昨天起，有时候弹不开钱箱，让客人检查钱箱连线。ok 好了","1.10:43
2.10:57",,,,,1
15/05/2019,1901540,潘,10:52,CM7618001,WINDY,76200,0235825873,问什么时候升级证书,潘,,,直接回复,,,,,,1
15/05/2019,1901541,潘,11:35,,JARDIN D'ASIE,14123,0669447136,问什么时候升级证书,潘,,,是weshop的机器，直接回复,,,,,,1
15/05/2019,1901542,潘,11:45,CR9118013,WOK SUSHI,91940,0699258889,"接1901514
客人12:20左右来取u盘",池,,,"已给客人u盘。360导csv寄支票
年费发发票寄支票",12:32,,,,,1
15/05/2019,1901543,潘,12:03,CR6419001,Sas planète buffet,64140,0651687733,需要月账有日账detail,潘,,,wx直接发视频,,,,,,1
15/05/2019,1901544,潘,12:21,CR7518014,花杞厨/restaurant le bourgeon,75009,01 40 18 99 99/wx,找不到需要的午餐套餐option,,,,,,,,,,1
15/05/2019,1901545,潘,12:25,CR9218017,LE PALAIS CHINOIS,92400,0623200071,"1.点几次同一个菜不会自动合并
2.有时候菜的价格会变（客人用触屏操作），从拿过来机器以后已经出现了20多次。错误的价格不一定有时候是0欧，有时候是8欧等其他价格",池,,,"1.已和客人电话沟通，更改设置为增加商品
2.已和客人解释，可能碰到了数字键盘，所以价格会变",14:40,,,,,1
15/05/2019,1901546,潘,18:33,CR7718003,wok etoile ,77184,wx, checherine619@gmail.com要发票,冬,,,已发,17:32,,,,,1
15/05/2019,1901547,潘,11:40,CM5918003,ARASHI,59000,来访/06 50 23 94 67,改公司地址,池,,,"需要改公司地址，并导出18年12月至19年3月的账。
等客人发来kbis 判断换公司与否 已报价
转王森
17/05/2019 14:29 李育新带客人来公司将机器取走，地址未改，月费依旧未付。",,森,没有交过月费 售后不处理,,16:49,1
15/05/2019,1901548,潘,14:20,CR6418001,FUJIN,64230,0613730085,小孩的menu点成了大人的menu，她就把这张单退了，但应该退CB退成了现金,昕,,,,,,,,,1
15/05/2019,1901549,潘,15:12,CR7519009,swadee,75017,wx,需要给客人一定金额的reduction,潘,,,让客人增加一个金额为负的商品（wx回复）,,,,,,1
15/05/2019,1901550,潘,15:21,CR9118028,OISHI,91230,WX,问什么时候升级证书,潘,,,直接回复,,,,,,1
15/05/2019,1901551,潘,15:20,CR7518147,GO GRILL,75002,"来访
0652578018",接到同事来电，说机器已经修好了，就用借用机来换自己的机器,池,,,客人来拿之前修的机器，并归还借用机，导出借用机中的账到之前的机器。借用机共用87天 即18/02/2019-15/05/2019,,扬,"数据由cui导出并备份以及导入到返厂回来的机器，客人说有一个无线的鼠标USB在机器上，需要等蔚薇回来后再找单子确定
通过邮寄方式给客人寄回","05/06/2019 已发维修证明
微信扫描件",,1
15/05/2019,1901552,池,16:22,CR7818007,SUSHI LES MUREAUX,78130,"01 30 91 97 68/06 51 58 88 53
李萌反馈",电脑开机后会死机卡在那里不动，需要再次从新启动才可以，基本每周都会出现,思,,luxe,1.已电话回复客人，说是从刚买到机器就开始卡，一周至少卡一次，已问客人要图片，和版本号,16：:31,,,,,1
16/05/2019,1901553,潘,10:07,CR9518025,EURASIA ,95350,wx,要证书,潘,,,wx直接发送,,,,,,1
16/05/2019,1901554,潘,10:10,CR9417002,marche de la gare,94600,wx,前台和后台连不起来。之前的打印问题已经解决,思,,,"1.已回复客人，检查一下网线有没有接好
2.已回访客人还有问题吗","1.10:16
2.11:24 21/05/2019",,,,,1
16/05/2019,1901555,池,10;25,CM7718001,naumy,77410,wx,"接1901507
客人按我们的提示在后台全部清空按钮，再重新添加按钮，再在ventap上更新按钮。还是不可以",森,,,"办法没有错 只是客人没有按照我们说的做 没删除干净，现在删干净了 在等客人回复
客人回复说可以了",11:11,,,,,1
16/05/2019,1901556,思,10:25,CR7518038,Panasia 2,75015,"来访
0145751633","拿来需返厂维修neo，租用借用机，导数据到借用机
13:32 连远程，转王森",思,,neo,已填写售后单,10:25,森,客人升级49.9合同 已提供借用机 原机器需要返厂维修,,13：33,1
16/05/2019,1901557,潘,10:56,CR6819002,CHINCHINE,68390,WX,帮客人录好菜牌以后，客人多次要求改价格,萌,,,,,,,,,1
16/05/2019,1901558,潘,11:02,CM9118002,naumy france,91100,wx,"1.之前买过了几台机器。现在有一家新店开张，想把其中一台搬到新店，需要改基本信息
2.还需要一个后台，同步code barre数据，电脑自己提供，需要报价，转王森，客人电话：06 42 29 73 95",池,,,"1.换公司已报价340ht＋导数据80.已问客人要kbis ，客人说新的店的kbis还没下来。
2.",,森,2.已报价 等客人确认约RDV,,14:58,1
16/05/2019,1901559,潘,12:08,CR7518154,c'roll sushi,75003,wx/01 42 78 89 36,pda拿回去以后，每天都必须充电，以前好几天才充一次,思,,,12/04/2019新买的PDA电池充满电用不到一天就没电了，另外客人想再买两台PDA，约下午三四点过来,12:21,,,,,1
16/05/2019,1901560,潘,12:23,CR9318029,haoye,93130,wx,"能不能打不是当天的fiche de repas
emporter 的单不能加人数吗",潘,,,直接回复,,,,,,1
16/05/2019,1901561,潘,13:42,CR5718004,ENSHUN,57200,0623343237,问什么时候升级证书,潘,,,直接回复,,,,,,1
16/05/2019,1901562,潘,14:10,CR7519009,swadee,75017,wx,"1.同一个商品有不同的价格，这个情况出现过好几次（wx有照片）
2.应该显示entree的地方，有时候显示01有时候显示desert，自己没法改（wx有照片）",思,0101b8,,"1.已回复客人，商品价格会变可能是由于误触碰数字键盘导致，第二个问题让客人修改一下名字，已要版本号
2.客人发来版本号",14:20,森,已告诉客人技术部正在测试，可能在下一个版本升级解决,14：:49,,1
16/05/2019,1901563,潘,14:14,CR8118002,LE PANDA D'OR,81600,0563338888,问什么时候升级证书,潘,,,直接回复,,,,,,1
16/05/2019,1901564,思,14:26,CR7518147,Go grill,75002,wx,支付的时候出现cashbox.out对话框,池,,neo,"已问客人版本号以及是否有钱箱
等客人远程","14:30
21/05/2019 再次联系 
22/05/5019再次联系，想约时间时间调试",,,,,1
16/05/2019,1901565,钦,15:45,CM9318006,ZAREEN.A,93800,李钦转,钱箱出制表符,森,,,升级20190101b8 客人说钱箱依然不能弹 已经测试软件正常 需要客人拿钱箱来测试,,,,,,1
16/05/2019,1901566,潘,15:53,,mk chicken,75010,0614445754,"打印机不出纸，没有错误提示，打印的时候机器卡住
（michelle 的客人，照片发在他的whatsapp上）
接1901516
16:25转思通",思,,,"重新连线没反应，重启电脑无用，查看了合同，只有arcresto的软件，已不做售后
16:39 转michelle联系客人",,,,,,1
16/05/2019,1901567,潘,16:05,,xiaowu,76000,0235630624,"1.要改siret号
2.无法进入后台，密码错误
3.无法修改员工列表里的资料",冬,,,只买了 ARCERP零售。 没有买 ventap,,森,已跟客人回复 按照法律规定 不再对老软件做维护 除非买新软件 客人也不想换一套设备 说算了,,,1
16/05/2019,1901568,池,16:05,CR7518154,c'roll sushi,75003,"来访
0145751633","1.16:20来访，pda耗电快
2.屏幕上d与√重合导致没办法按d
3.另外想重新买一台pda
4.打印机需要分线器",扬,,,"1.未解决
2.专家
3.不买了 觉得等的时间太久
4.客人回去找另外一对儿，再回来调试收调试费50ht",17:20,,,,,1
16/05/2019,1901569,潘,16:47,CR7518012,新今日,75019,0646392636,数据发给查账的人以后，说需要说明每个表格对应的内容（wx有邮件内容）,,,,,,,,,,1
16/05/2019,1901570,冬,17:06,CR9118001,DAVID W,91700,来访06 51 16 48 91,取机器。李钦客人，接待。,冬,,,ventap的系统要升级到打印小票可以选择去掉 0欧的商品,,cui,升级0401b14,,,1
16/05/2019,1901571,潘,17:52,CR2718010,wok jin,27930,0620846967,现在删单会有记录吗,潘,,,建议客人来公司,,,,,,1
17/05/2019,1901572,思,10:01,CR7118001,SARL MUYI,71300,wx,电脑卡，有时候死机,思,0515,lux,"1.已问客人版本号，并询问客人从什么时候卡
2.客人回复版本号，从一开始就卡，这段时间卡的频繁，在进行任何操作都卡
3.在卡的时候第二块屏幕是否能正常显示
4.客人回复照片，第二块显示屏可以正常使用（判断需远程），已问客人要远程
5.客人反馈小屏幕有时候价钱不显示
6.回访客人问题有没有得到解决","1.上午10:02:00
2.10:25
3.10：50
4.13:43
5.13:57
6.15：24",森,已升级20190101b8,,14:41,1
17/05/2019,1901573,思,10:06,CR7818041,sushi carrieres,78420,wx,菜品统计价格有小数，但商品单价都是整数,池,0101-b8,luxe,"1.问客人版本号
2.已和客人解释（可能是客人在商品统计时按了合同并相同名称的商品，但价格可能有不同，然后显示的是平均价格）","1.10:15
2.13:33",,,,,1
17/05/2019,1901574,潘,10:09,CM9419001,MKE,94300,0621435811,"1.今天早上更新数据库以后，所有触屏按钮都消失了
2.怎么在小票上显示中文店名",思,0101b8,lux,"1.1问客人要了版本号，并介绍为什么会出现这个情况
1.2.客人发来版本号，告诉客人需要把后台按钮清楚干净，再做修改
2.转刘昕","1.10：25
2.10:40",,,,,1
17/05/2019,1901575,潘,10:24,CR0619001,la mer bleu,06150,0623647916,"有三个PDA配三个随身打印机。昨晚上开始有一个打印机不能出票（wx有照片）
许炜反馈",池,,luxe 联机,"1.照片是pda用不了要关闭，但反馈的问题是pda可以点单但打印机不出单，问具体情况，电话微信均未回复。
2.14:38 只有三号pda无法连接至打印机，无法出单。已要pdaip地址，微信有图：192.168.2.30 无printer local。需远程
3.3号pda printer local 选择打印机后一号打印机出纸，森拍视频给客人先开蓝牙再设置printer local 客人还未回复
4.已经好了","1.11:15
2.14:41
3.15:10
4.17:11",,,,,1
17/05/2019,1901576,潘,11:26,,okito 5,75017,wx,店里装修，想把网线先拿走,萌,,,让客人今天下午可以过来拿,,,,,,1
17/05/2019,1901577,潘,11:29,CR7518122,LES PATE VIVANT,75009,wx,"问电脑修好了吗
接1901515",思,,,"1.已回复客人只找到了2015年的数据，其他的数据无法找到了
2.问客人什么时候有时间来拿回电脑，客人未回复
3.周三来拿电脑","1.11:34
2.15:15",,,,,1
17/05/2019,1901578,潘,11:39,CR9219002,SANYA,92400,0760220677,送包的时候把厨房单放在外卖袋子上，厨房单能不能显示每个菜的价格，方便客人看,池,,,"已回复客人厨房单不显示价格 或者打note给客人
另外repas只能是1个人",12:08,,,,,1
17/05/2019,1901579,潘,11:45,CR7818033,sushi taro,78300,wx,"今天税务局来查电脑,税务局想远程监控。没有寄信。税务局说要远程监控，不然就来店里查 
13:47 客人今天会来公司询问具体情况",炜,,,今天inspector到店，要求业主选择提供资料方式，已给出建议,,,,,,1
17/05/2019,1901580,潘,11:50,CR9318029,Hao ye,93130,wx,打印机卡在3/4（wx有视频）,思,0515,NEO,"1.已询问客人版本号
2.已询问客人是打印ticket时卡，还是打印所有都卡
3.客人回复开机，和打印ticket卡（5秒以上）需远程，已要远程
4.已回访客人还有问题吗","1.11:50
2.12:05
3.13:32
4.11:22  21/05/2019",,,,,1
17/05/2019,1901581,思,11:56,CR7818009,NAKASHIMA,78480,来访,拿U盘，已领走,,,,,,,,,,1
17/05/2019,1901582,池,12:00,CM9318006,ZAREEN.A,93800,来访,"接1901565
客人今天把钱箱带来检测
客人忘记带打印机，RDV推迟",池,,,已下客人的机器，下周一20/05/2019会再把打印机带来进行调试，因为客人的钱箱是他自己的，在老机器上可以正常使用，在新机器上无法弹出，我们需要排除是不是打印机的问题。,12:11,,"27/05/2019 池
已调试过，公司的钱箱可以正常弹出。
怀疑客人无法弹出钱箱原因有：1.后台设置里没有勾选tiroire caisse 2.客人自己的钱箱与机器不匹配。",,,1
17/05/2019,1901583,潘,12:15,CR6819001,A LA PORTE DU BONHEUR,68120,0389251363,不会切换学习模式和正常模式,潘,,,wx发视频,,,,,,1
17/05/2019,1901584,潘,13:51,CR7317001,shanghai wok,73200,"0479388308
0641672665","接1901450
客人电脑很卡，之前建议过客人换主机
最好三点前和他联系
16:11问弄完了吗，转谢远扬",扬,,,已将客人Arcsolu文件夹压缩包备份至云端，和客人说需要打开新机器先远程检查是否可以使用,,扬," 客人决定使用14年买的备用机，不确定是否还会卡，如果还会卡的话，一个月之内免费在做一次导数据等，17/05/2019先做软件安装等，RDV：20/05/2019   15：00之后做IP地址修改和连接和打印机驱动等。
17/05/2019 17：45 已安装好软件以及算好了号",,,1
17/05/2019,1901585,潘,14:03,CR2219001,ROYAL LANNION,22300,0650234030,机器拿回去太久，有些使用上的问题,昕,,,,,,,,,1
17/05/2019,1901586,潘,14:13,CR7518122,LES PATE VIVANT,75009,wx,月账里4月25日以后的日账都没有每种付款方式的detail （wx有照片）,池,0515,,"1.已问版本号：0515
2.等远程号：15:14收到","1.14：15
2.15:14",扬,已升级0101-b8,,15：19,1
17/05/2019,1901587,潘,14:21,CR7518095,sushi palaise,75017,0618935383,自己弄了一个网站，能不能加一个功能：客人在自己网站上下的单，能自动导入到软件里,思,,,1.已回复客人我们目前没有这个功能，但已提交到技术部，可能以后的版本会添加,14：35,,,,,1
